#TYPE Selected.Microsoft.Management.Infrastructure.CimInstance
"ClientId","IPAddress","HostName"
"28-3a-4d-4e-c1-43","10.0.24.188","v_metlyaeva_nb.tscrm.com"
"68-07-15-93-e5-f9","10.0.24.189","l_sinkovskaya_n.tscrm.com"
"80-56-f2-c2-51-8b","10.0.24.190","a_lupenko_nb.tscrm.com"
"28-3a-4d-4e-b9-b3","10.0.24.191","a_lafa_n.tscrm.com"
"40-74-e0-25-3d-c0","10.0.24.192","s_polishchuk_n.tscrm.com"
"08-d4-0c-f2-4a-ef","10.0.24.193","a_karnaukhova_nb.tscrm.com"
"00-db-df-c8-79-77","10.0.24.194","A_Kosolapenko_N.tscrm.com"
"90-61-ae-f4-67-ad","10.0.24.195","a_popov_nb.tscrm.com"
"68-07-15-6c-19-84","10.0.24.196","m_donets_n.tscrm.com"
"ac-2b-6e-65-e2-03","10.0.24.197","m_bezverkhaya_n.tscrm.com"
"ac-2b-6e-66-8a-fa","10.0.24.198","a_gavrishev_nb.tscrm.com"
"40-74-e0-1b-f3-4b","10.0.24.199","e_sviren_nb.tscrm.com"
"a0-d3-7a-1a-8a-e7","10.0.24.200","TSSTATS2-2.tscrm.com"
"28-3a-4d-4e-e3-51","10.0.24.201","s_amelchyts_n.tscrm.com"
"20-16-d8-00-05-d3","10.0.24.202","zolotukhin_team.tscrm.com"
"dc-71-96-c7-07-27","10.0.24.203","y_novak_nb.tscrm.com"
"c8-21-58-b4-94-a7","10.0.24.204","i_komarov_nb.tscrm.com"
"90-32-4b-90-9c-af","10.0.24.205","n_rusnak_n.tscrm.com"
"28-3a-4d-4e-e6-bb","10.0.24.206","a_zagarchuk_n.tscrm.com"
"00-db-df-5a-d9-c6","10.0.24.207","i_fartukh_n.tscrm.com"
"90-32-4b-63-9c-4f","10.0.24.208","a_nohal_nb.tscrm.com"
"00-db-df-5a-a4-65","10.0.24.209","A_Leiko_N.tscrm.com"
"28-3a-4d-4e-db-37","10.0.24.210","a_lazarev_n.tscrm.com"
"e0-94-67-4d-e0-81","10.0.24.211","N_Kostruba_NB.tscrm.com"
"0c-8b-fd-b4-de-c1","10.0.24.212","i_ksenchina_nb.tscrm.com"
"0c-8b-fd-b2-70-aa","10.0.24.213","v_rudenko_nb.tscrm.com"
"7c-b0-c2-33-1c-65","10.0.24.214","a_prusakov_n.tscrm.com"
"68-07-15-9d-2f-ce","10.0.24.215","E_Horbatsevych_.tscrm.com"
"28-3a-4d-4e-b7-15","10.0.24.216","k_nosach_n.tscrm.com"
"20-68-9d-ff-e0-3c","10.0.24.217","v_priz_nb.tscrm.com"
"0c-96-e6-90-fb-4f","10.0.24.218","i_yalivets_nb.tscrm.com"
"08-d4-0c-ec-dc-f4","10.0.24.219","v_tseluyko_n.tscrm.com"
"c8-21-58-b4-96-14","10.0.24.223","a_zolotukhin_nb.tscrm.com"
"00-db-df-5a-b0-04","10.0.24.225","D_Sednevets_N.tscrm.com"
"28-3a-4d-4f-17-23","10.0.24.226","n_rybachek_nb.tscrm.com"
"e0-94-67-9f-46-74","10.0.24.229","y_zavedeya_n.tscrm.com"
"90-32-4b-90-92-17","10.0.24.230","a_liapin_nb.tscrm.com"
"28-3a-4d-4e-db-7b","10.0.24.231","k_shutova_n.tscrm.com"
"28-3a-4d-4e-b7-23","10.0.24.232","a_taran_nb.tscrm.com"
"28-3a-4d-4e-c1-57","10.0.24.234","y_kazabekov_nb.tscrm.com"
"00-db-df-5a-da-de","10.0.24.235","a_mylenkyi_nd.tscrm.com"
"00-db-df-c8-94-43","10.0.24.236","o_piskun_nb.tscrm.com"
"20-16-d8-00-08-00","10.0.24.239","TSSUPPORT01_NB.tscrm.com"
"68-07-15-6c-fd-31","10.0.24.240","A_Ivanushkin_N.tscrm.com"
"00-db-df-5a-d6-c9","10.0.24.241","n_draba_nb.tscrm.com"
"7c-b0-c2-e8-d5-8c","10.0.24.242","t_adamchuk_n.tscrm.com"
"d0-57-7b-5c-a8-e6","10.0.24.243","L_Huchok_NB.tscrm.com"
"c8-21-58-b4-8e-35","10.0.24.244","b_spasibov_n.tscrm.com"
"90-32-4b-63-9e-91","10.0.24.245","v_aleksieiev_n.tscrm.com"
"00-db-df-c8-7e-95","10.0.24.247","M_Dmytruk_NB.tscrm.com"
"68-07-15-93-e5-ae","10.0.24.249","a_boshko_nb.tscrm.com"
"3c-77-e6-18-0b-69","10.0.24.253","v_kapliuk_nb.tscrm.com"
"dc-71-96-c7-05-3d","10.0.25.1","v_dremlyuk_nb.tscrm.com"
"00-db-df-60-f2-c5","10.0.25.2","Cloud-team.tscrm.com"
"40-74-e0-1c-19-c0","10.0.25.3","o_onishchenko_nb.tscrm.com"
