#TYPE Selected.Microsoft.Management.Infrastructure.CimInstance
"ClientId","IPAddress","HostName"
"40-8d-5c-d7-fb-bd","10.0.5.45","minint-5jbcbco.tscrm.com"
"70-5a-0f-1f-f7-44","10.0.5.46","g_tsymbalenko_n.tscrm.com"
"40-b0-76-40-eb-79","10.0.5.47","k_nesyn.tscrm.com"
"00-0b-82-78-bd-33","10.0.5.48","BAD_ADDRESS"
"98-e7-f4-4d-56-cf","10.0.5.49","i_hapchuk_nb.tscrm.com"
"b4-b6-86-e6-07-f8","10.0.5.50","s_holub_nb.tscrm.com"
"1c-1b-0d-86-58-f4","10.0.5.51","minint-3i1gelt.tscrm.com"
"b4-b6-86-e6-08-94","10.0.5.52","e_kolosov_nb.tscrm.com"
"dc-4a-3e-de-8c-62","10.0.5.53","o_skutsenya_nb.tscrm.com"
"70-5a-0f-1f-f7-e5","10.0.5.54","a_demchenko_nb.tscrm.com"
"70-5a-0f-21-1e-06","10.0.5.55","a_polishchuk_nb.tscrm.com"
"84-a9-3e-0a-c8-80","10.0.5.56","k_shutova_n.tscrm.com"
"70-5a-0f-21-1d-63","10.0.5.57","p_yakubovska_nb.tscrm.com"
"98-e7-f4-4d-57-33","10.0.5.58","k_hurinenko_nb.tscrm.com"
"c8-d3-ff-d5-32-92","10.0.5.59","L_Huchok_NB.tscrm.com"
"3c-05-00-0a","10.0.5.60","BAD_ADDRESS"
"ac-e2-d3-5b-08-29","10.0.5.61","o_kravchuk_nb.tscrm.com"
"70-5a-0f-21-14-b4","10.0.5.62","y_aleyev_n.tscrm.com"
"00-0b-82-4d-fc-b3","10.0.5.63",
"70-5a-0f-1f-f7-3c","10.0.5.64","e_moshenets_nb.tscrm.com"
"dc-4a-3e-de-8e-0b","10.0.5.65","i_kashkarov_nb.tscrm.com"
"40-8d-5c-d7-ff-02","10.0.5.66","minint-a9rh1s2.tscrm.com"
"84-a9-3e-0a-ce-78","10.0.5.67","n_kovalskii_nb.tscrm.com"
"3c-52-82-32-bd-5d","10.0.5.68","n_subotenko_nb.tscrm.com"
"84-a9-3e-0a-c9-cf","10.0.5.69","I_TAYLOR_NB.tscrm.com"
"70-5a-0f-21-1c-1b","10.0.5.70","f_batainekh_nb.tscrm.com"
"70-5a-0f-21-15-bf","10.0.5.71","a_skidan_nb.tscrm.com"
"dc-4a-3e-de-8f-a2","10.0.5.72","t_bizyuk_nb.tscrm.com"
"84-a9-3e-0a-c9-b7","10.0.5.73","e_kobets_n.tscrm.com"
"70-5a-0f-1f-a9-7a","10.0.5.74","i_fartukh_n.tscrm.com"
"00-0b-82-8a-e7-bb","10.0.5.75",
"70-5a-0f-1f-af-7c","10.0.5.76","a_marchenko_nb.tscrm.com"
"a0-8c-fd-2d-22-30","10.0.5.77","v_bilay_nb.tscrm.com"
"70-5a-0f-1f-b2-9b","10.0.5.78","d_moskovchuk_n.tscrm.com"
"84-a9-3e-0a-ce-81","10.0.5.79","i_stetsenko_nb.tscrm.com"
"3c-52-82-32-bd-95","10.0.5.80","l_kolesnyk_nb.tscrm.com"
"00-0b-82-c3-fa-41","10.0.5.81",
"70-5a-0f-1f-f8-33","10.0.5.82","v_yaremchuk_n.tscrm.com"
"b0-5a-da-e7-0e-57","10.0.5.83","e_skudnova_nb.tscrm.com"
"40-b0-34-48-c4-8a","10.0.5.84","e_didenko_nb.tscrm.com"
"10-e7-c6-df-04-be","10.0.5.85","v_mayuk_nb.tscrm.com"
"dc-4a-3e-de-8c-d7","10.0.5.86","y_kalko_nb.tscrm.com"
"dc-4a-3e-de-8c-df","10.0.5.87","g_shkuropat_nb.tscrm.com"
"1c-1b-0d-40-b1-ad","10.0.5.88","d_korol.tscrm.com"
"ec-8e-b5-4b-a7-5e","10.0.5.89","s_imtizaj_nb.tscrm.com"
"dc-4a-3e-de-8f-a1","10.0.5.90","h_afify_nb.tscrm.com"
"10-62-e5-6b-f4-86","10.0.5.91","m_sigeda_n.tscrm.com"
"40-b0-34-48-c3-c5","10.0.5.92","m_donets_n.tscrm.com"
"ec-8e-b5-5b-ee-21","10.0.5.93","a_shevchenko_nb.tscrm.com"
"f8-b4-6a-a2-00-f5","10.0.5.94","a_overchenko_nb.tscrm.com"
"70-5a-0f-1f-af-8e","10.0.5.95","m_kilimnik_nb.tscrm.com"
"f8-b4-6a-aa-45-70","10.0.5.96","s_polishchuk_n.tscrm.com"
"70-5a-0f-20-46-62","10.0.5.97","s_zhadanova_n.tscrm.com"
"3c-52-82-32-b9-c3","10.0.5.98","v_guseva_nb.tscrm.com"
"c8-d3-ff-d7-67-8b","10.0.5.99","i_troschinskaya.tscrm.com"
"dc-4a-3e-e2-4d-13","10.0.5.100","s_kachan_nb.tscrm.com"
"a0-8c-fd-2c-1f-56","10.0.5.101","m_bezverkhaya_n.tscrm.com"
"c8-d3-ff-e2-23-74","10.0.5.102","s_lyadusova_nb.tscrm.com"
"a0-8c-fd-2c-17-32","10.0.5.103","a_gavrishev_nb.tscrm.com"
"04-92-26-48-4c-c5","10.0.5.104","n_berezhna.tscrm.com"
"70-5a-0f-21-1b-36","10.0.5.105","n_tkachenko_n.tscrm.com"
"70-5a-0f-1f-aa-98","10.0.5.106","k_yankovskaya_n.tscrm.com"
"ec-8e-b5-5b-ef-02","10.0.5.107","s_dzhun_nb.tscrm.com"
"04-92-26-48-4c-c9","10.0.5.109","m_trifonova.tscrm.com"
"84-a9-3e-0a-c6-36","10.0.5.111","e_myronova_n.tscrm.com"
"b4-b5-2f-78-c3-7c","10.0.5.117","l_nesterenko_nb.tscrm.com"
"00-0b-82-45-1f-c5","10.0.5.119",
"00-0b-82-54-05-cc","10.0.5.120",
"00-0b-82-45-20-d8","10.0.5.122",
"00-0b-82-90-5f-bf","10.0.5.123",
"00-0b-82-79-f4-2f","10.0.5.124",
"00-0b-82-45-1e-e6","10.0.5.125",
"98-e7-f4-4d-5a-64","10.0.5.127","a_shkuratyuk_n.tscrm.com"
"ec-8e-b5-4b-65-c6","10.0.5.129","t_austin_nb.tscrm.com"
"dc-4a-3e-e0-44-2f","10.0.5.131","r_khan_nb.tscrm.com"
"70-5a-0f-21-1d-1e","10.0.5.159","a_mylenkyi_nd.tscrm.com"
"dc-4a-3e-de-97-6d","10.0.5.169","J_haletska_n.tscrm.com"
