#TYPE Selected.Microsoft.Management.Infrastructure.CimInstance
"ClientId","IPAddress","HostName"
"10-62-e5-81-97-71","10.0.2.49","d_vilshansky_nb.tscrm.com"
"1c-1b-0d-2a-98-22","10.0.2.50","minint-nb8vo5d.tscrm.com"
"1c-1b-0d-86-57-02","10.0.2.51","minint-2ncp840.tscrm.com"
"40-b0-76-a2-6a-b1","10.0.2.52","r_ryabchun.tscrm.com"
"70-85-c2-84-f9-c3","10.0.2.53","d_khomenko.tscrm.com"
"70-5a-0f-21-15-f6","10.0.2.54","r_akhmedov.tscrm.com"
"70-85-c2-8e-63-a0","10.0.2.55","a_prysiazhnyi.tscrm.com"
"70-85-c2-83-38-84","10.0.2.56","p_tarasov.tscrm.com"
"70-85-c2-73-e0-68","10.0.2.57","a_khokhlov.tscrm.com"
"fc-aa-14-ff-a2-16","10.0.2.58","minint-e3tj4bm.tscrm.com"
"48-65-ee-13-80-1c","10.0.2.59","MBP-Dmitriy.tscrm.com"
"b4-b5-2f-77-f2-93","10.0.2.60","Scrum_nb.tscrm.com"
"70-85-c2-8e-67-03","10.0.2.61","s_liaskovsky.tscrm.com"
"70-54-d2-16-23-e6","10.0.2.62",
"1c-1b-0d-2a-98-59","10.0.2.63","minint-k647ndj.tscrm.com"
"b4-b6-86-e5-fe-ea","10.0.2.64","k_bondarenko_nb.tscrm.com"
"40-8d-5c-d7-fe-3d","10.0.2.65","minint-1m1hf8i.tscrm.com"
"4c-cc-6a-b9-ba-74","10.0.2.66","A_KRAVCHUK.tscrm.com"
"70-85-c2-8e-63-8a","10.0.2.67","s_zymenko01.tscrm.com"
"70-85-c2-73-da-c5","10.0.2.68","I_Lazariev.tscrm.com"
"a4-5d-36-1a-2c-29","10.0.2.69","mbd_mr_team_nb.tscrm.com"
"70-85-c2-8e-65-26","10.0.2.70","m_hrafin.tscrm.com"
"b4-b6-86-df-54-13","10.0.2.71","d_milenko_nb.tscrm.com"
"70-85-c2-84-fb-2d","10.0.2.72","h_stupak.tscrm.com"
"00-0b-82-40-ba-50","10.0.2.73",
"84-a9-3e-0a-ce-8a","10.0.2.74","n_rybachek_nb.tscrm.com"
"70-85-c2-7f-69-23","10.0.2.75","a_zemlianenko.tscrm.com"
"70-85-c2-8e-65-ae","10.0.2.76","v_chepur.tscrm.com"
"70-85-c2-8e-61-f0","10.0.2.77","a_davydko.tscrm.com"
"48-ba-4e-47-af-c8","10.0.2.78","v_nikonov_n.tscrm.com"
"04-d9-f5-64-a7-d2","10.0.2.79","k_dzedzul.tscrm.com"
"1c-1b-0d-82-fc-3a","10.0.2.80","tsstats2-6.tscrm.com"
"70-85-c2-8e-be-83","10.0.2.81","s_fedchenko.tscrm.com"
"40-8d-5c-d7-fe-1b","10.0.2.82","minint-dujgngk.tscrm.com"
"ec-8e-b5-5b-ee-3a","10.0.2.83","k_tsopa_nb.tscrm.com"
"70-85-c2-8e-67-5e","10.0.2.84","tscore-load-ui.tscrm.com"
"70-85-c2-8e-bf-f9","10.0.2.85","y_borzak.tscrm.com"
"40-8d-5c-fc-29-df","10.0.2.86","minint-5chnu1t.tscrm.com"
"04-d9-f5-64-a7-f8","10.0.2.87","e_chebotarov.tscrm.com"
"70-85-c2-73-e0-6a","10.0.2.88","p_shvedun.tscrm.com"
"40-8d-5c-d5-ff-ff","10.0.2.89","minint-1ahfb1s.tscrm.com"
"70-85-c2-84-fb-3b","10.0.2.90","d_nagayko.tscrm.com"
"c8-d3-ff-d1-d2-37","10.0.2.91","t_adamchuk_n.tscrm.com"
"fc-aa-14-db-bf-6a","10.0.2.92","minint-pnd3gdo.tscrm.com"
"5d-02-00-0a","10.0.2.93","BAD_ADDRESS"
"70-85-c2-8e-be-99","10.0.2.94","v-zakharin.tscrm.com"
"40-8d-5c-d7-33-51","10.0.2.95","minint-kmdjrgo.tscrm.com"
"70-85-c2-84-fc-d1","10.0.2.96","r_bazarov.tscrm.com"
"70-85-c2-73-e0-e6","10.0.2.97","p_mykhailenko.tscrm.com"
"f8-b4-6a-a2-00-b6","10.0.2.98","y_novak_nb.tscrm.com"
"40-8d-5c-d7-35-e3","10.0.2.99","minint-deqaooa.tscrm.com"
"70-5a-0f-21-21-71","10.0.2.100","r_novak_nb.tscrm.com"
"84-a9-3e-0a-c9-c3","10.0.2.101","a_bovshovskyi.tscrm.com"
"70-5a-0f-21-1d-37","10.0.2.102","n_draba_nb.tscrm.com"
"70-5a-0f-21-1b-7b","10.0.2.103","D_Sednevets_N.tscrm.com"
"70-85-c2-8e-66-36","10.0.2.104","y_zarovnuy01.tscrm.com"
"69-02-00-0a","10.0.2.105","BAD_ADDRESS"
"b4-b6-86-df-54-c5","10.0.2.106","s_shishkin_n.tscrm.com"
"00-15-5d-11-59-0b","10.0.2.107","Gate.tscrm.com"
"1c-1b-0d-86-51-71","10.0.2.108","TSSTATS2-2.tscrm.com"
"70-85-c2-8e-be-8f","10.0.2.109","a_udovenko.tscrm.com"
"70-85-c2-83-16-66","10.0.2.110","m_borovyk.tscrm.com"
"70-85-c2-73-d9-9b","10.0.2.112","v_artemchuk.tscrm.com"
"40-b0-34-48-bb-e0","10.0.2.114","d_zharenko_n.tscrm.com"
"70-85-c2-73-df-da","10.0.2.115","a_serhieiev.tscrm.com"
"fc-aa-14-da-cf-a3","10.0.2.118","minint-tfl7scd.tscrm.com"
"00-1f-c6-c5-af-36","10.0.2.119","supportPostgre.tscrm.com"
"fc-aa-14-ff-9f-3c","10.0.2.120","minint-7s96iq2.tscrm.com"
"70-85-c2-8e-65-44","10.0.2.121","v_vorobey.tscrm.com"
"40-b0-34-48-b2-25","10.0.2.122","n_netrebko_nb.tscrm.com"
"10-62-e5-81-97-79","10.0.2.123","l_shcherbach_nb.tscrm.com"
"70-85-c2-8a-62-aa","10.0.2.124","A_BESPALUY3.tscrm.com"
"70-85-c2-83-19-3d","10.0.2.125","s_tkachenko01.tscrm.com"
"70-85-c2-79-5e-c5","10.0.2.128","l_ustimova.tscrm.com"
"e4-e7-49-43-9e-21","10.0.2.129","i_yalivets_nb.tscrm.com"
"50-e5-49-35-be-9e","10.0.2.130","tscore-turbo.tscrm.com"
"70-85-c2-8a-64-37","10.0.2.131","r_krupin.tscrm.com"
"14-dd-a9-e0-b9-e3","10.0.2.132","v_lemeshko_hm.tscrm.com"
"00-0b-82-45-1f-c4","10.0.2.133",
"04-d9-f5-64-a8-f9","10.0.2.134","y_vasylenko.tscrm.com"
"70-85-c2-79-5e-b9","10.0.2.136","a_aleksandrov.tscrm.com"
"fc-aa-14-ff-9f-49","10.0.2.137","TSSTATS2-1.tscrm.com"
"1c-1b-0d-86-56-1d","10.0.2.138","minint-5vvbn9b.tscrm.com"
"04-d9-f5-64-a6-1f","10.0.2.139","a_ovcharenko.tscrm.com"
"70-85-c2-8a-64-1f","10.0.2.141","v_moroz.tscrm.com"
"40-8d-5c-d7-fe-4f","10.0.2.142","TSSTATS2-5.tscrm.com"
"70-85-c2-83-16-78","10.0.2.144","t_dvorian.tscrm.com"
"70-85-c2-8a-64-43","10.0.2.145","a_kulikov_01.tscrm.com"
"40-8d-5c-d7-fb-99","10.0.2.146","minint-05ju7kb.tscrm.com"
"70-85-c2-8a-64-29","10.0.2.148","a_shkvarchenko.tscrm.com"
"40-b0-34-48-c4-35","10.0.2.151","k_tsybulska_nb.tscrm.com"
"dc-4a-3e-de-8d-ec","10.0.2.155","d_nezabytovsky_.tscrm.com"
"00-15-5d-3b-dd-06","10.0.2.174","minikube.tscrm.com"
