#TYPE Selected.Microsoft.Management.Infrastructure.CimInstance
"ClientId","IPAddress","HostName"
"00-0b-82-8a-de-c2","10.0.16.47","BAD_ADDRESS"
"00-0b-82-45-1e-f2","10.0.16.48",
"00-0b-82-90-62-db","10.0.16.49","BAD_ADDRESS"
"00-0b-82-45-20-1d","10.0.16.50",
"00-0b-82-40-b9-66","10.0.16.51",
"00-0b-82-98-8c-c2","10.0.16.52","BAD_ADDRESS"
"00-0b-82-45-1f-79","10.0.16.53",
"00-0b-82-57-17-00","10.0.16.54",
"00-0b-82-40-bd-67","10.0.16.55",
"00-0b-82-4c-73-dc","10.0.16.56","BAD_ADDRESS"
"00-0b-82-40-bd-6d","10.0.16.57","BAD_ADDRESS"
"00-0b-82-57-17-03","10.0.16.58",
"00-0b-82-bc-76-27","10.0.16.59","BAD_ADDRESS"
"00-0b-82-40-bc-7d","10.0.16.60","BAD_ADDRESS"
"00-0b-82-40-bd-6a","10.0.16.61","BAD_ADDRESS"
"00-0b-82-79-f3-ee","10.0.16.62","BAD_ADDRESS"
"00-0b-82-93-7d-61","10.0.16.63",
"00-0b-82-4d-fc-b2","10.0.16.64",
"00-0b-82-c3-fa-4a","10.0.16.65","BAD_ADDRESS"
"00-0b-82-45-1f-78","10.0.16.66",
"43-10-00-0a","10.0.16.67","BAD_ADDRESS"
"00-0b-82-8a-de-ca","10.0.16.68","BAD_ADDRESS"
"00-0b-82-8a-de-c0","10.0.16.69","BAD_ADDRESS"
"00-0b-82-8a-e7-b4","10.0.16.70","BAD_ADDRESS"
"00-0b-82-c3-fa-46","10.0.16.71","BAD_ADDRESS"
"00-0b-82-40-ba-44","10.0.16.72",
"00-0b-82-8a-de-c5","10.0.16.73","BAD_ADDRESS"
"00-0b-82-40-ba-52","10.0.16.74","BAD_ADDRESS"
"00-0b-82-bc-76-2c","10.0.16.75","BAD_ADDRESS"
"00-0b-82-45-20-1e","10.0.16.76",
"00-0b-82-33-b6-44","10.0.16.77","BAD_ADDRESS"
"00-0b-82-40-bc-c2","10.0.16.78",
"00-0b-82-79-f3-f6","10.0.16.79","BAD_ADDRESS"
"00-0b-82-93-7d-39","10.0.16.80","BAD_ADDRESS"
"00-0b-82-33-b5-62","10.0.16.81","BAD_ADDRESS"
"00-0b-82-79-f4-3e","10.0.16.82","BAD_ADDRESS"
"00-0b-82-90-5f-c6","10.0.16.83","BAD_ADDRESS"
"00-0b-82-45-1f-7c","10.0.16.84","BAD_ADDRESS"
"00-0b-82-90-62-dc","10.0.16.85","BAD_ADDRESS"
"00-0b-82-55-18-5e","10.0.16.86",
"00-0b-82-45-1e-e7","10.0.16.87","BAD_ADDRESS"
"00-0b-82-98-8c-b7","10.0.16.88","BAD_ADDRESS"
"00-0b-82-40-bc-75","10.0.16.89",
"00-0b-82-45-1f-c2","10.0.16.90","BAD_ADDRESS"
"00-0b-82-33-c6-75","10.0.16.91","BAD_ADDRESS"
"00-0b-82-45-76-45","10.0.16.92","BAD_ADDRESS"
"00-0b-82-98-8c-bf","10.0.16.93","BAD_ADDRESS"
"00-0b-82-40-bc-b7","10.0.16.94","BAD_ADDRESS"
"00-0b-82-33-b5-55","10.0.16.95",
"00-0b-82-8f-0c-fc","10.0.16.96","BAD_ADDRESS"
"00-0b-82-98-8c-c1","10.0.16.97","BAD_ADDRESS"
"00-0b-82-bc-76-2d","10.0.16.98","BAD_ADDRESS"
"00-0b-82-c3-fa-4c","10.0.16.99","BAD_ADDRESS"
"00-0b-82-33-bb-13","10.0.16.100",
"00-0b-82-45-1f-84","10.0.16.101",""
"00-0b-82-90-62-d2","10.0.16.102","BAD_ADDRESS"
"00-0b-82-78-ae-25","10.0.16.103",
"00-0b-82-98-8c-bb","10.0.16.104","BAD_ADDRESS"
"00-0b-82-40-bc-fa","10.0.16.105",
"00-0b-82-90-5f-c9","10.0.16.106","BAD_ADDRESS"
"00-0b-82-40-bc-77","10.0.16.107","BAD_ADDRESS"
"00-0b-82-4c-73-d8","10.0.16.108",
"00-0b-82-90-5f-c5","10.0.16.109","BAD_ADDRESS"
"00-0b-82-40-bd-35","10.0.16.110",
"6f-10-00-0a","10.0.16.111","BAD_ADDRESS"
"00-0b-82-40-ba-45","10.0.16.112","BAD_ADDRESS"
"00-0b-82-93-7d-38","10.0.16.113",
"00-0b-82-90-5f-c1","10.0.16.114","BAD_ADDRESS"
"00-0b-82-40-ba-47","10.0.16.115","BAD_ADDRESS"
"00-0b-82-45-1e-ee","10.0.16.116","BAD_ADDRESS"
"00-0b-82-45-1e-ef","10.0.16.117",
"00-0b-82-40-bd-71","10.0.16.118",
"00-0b-82-98-8c-bc","10.0.16.119","BAD_ADDRESS"
"00-0b-82-4d-fc-ba","10.0.16.120",
"00-0b-82-8a-de-c4","10.0.16.121","BAD_ADDRESS"
"7a-10-00-0a","10.0.16.122","BAD_ADDRESS"
"00-0b-82-45-20-d7","10.0.16.123",
"00-0b-82-40-bc-b8","10.0.16.124","BAD_ADDRESS"
"00-0b-82-45-20-d9","10.0.16.125",
"00-0b-82-45-76-3f","10.0.16.126",
"00-0b-82-8a-e0-00","10.0.16.127","BAD_ADDRESS"
"00-0b-82-93-7d-46","10.0.16.128","BAD_ADDRESS"
"00-0b-82-45-76-4d","10.0.16.129","BAD_ADDRESS"
"00-0b-82-41-11-0a","10.0.16.130","BAD_ADDRESS"
"00-0b-82-90-62-d3","10.0.16.131",""
"00-0b-82-40-bd-43","10.0.16.132","BAD_ADDRESS"
"00-0b-82-8a-de-c7","10.0.16.133","BAD_ADDRESS"
"00-0b-82-45-74-e4","10.0.16.134","BAD_ADDRESS"
"00-0b-82-40-b9-64","10.0.16.135","BAD_ADDRESS"
"00-0b-82-45-1e-ed","10.0.16.136","BAD_ADDRESS"
"00-0b-82-40-bd-3e","10.0.16.137",
"00-0b-82-45-20-8b","10.0.16.138",
"00-0b-82-90-62-d1","10.0.16.139","BAD_ADDRESS"
"8d-10-00-0a","10.0.16.141","BAD_ADDRESS"
"00-0b-82-8f-0d-00","10.0.16.142","BAD_ADDRESS"
"00-0b-82-8a-e7-b8","10.0.16.143",
"00-0b-82-8f-0d-c3","10.0.16.144","BAD_ADDRESS"
"00-0b-82-40-bd-b0","10.0.16.145",
"00-0b-82-40-bd-72","10.0.16.146",
"93-10-00-0a","10.0.16.147","BAD_ADDRESS"
"00-0b-82-78-bd-33","10.0.16.148","BAD_ADDRESS"
"00-0b-82-33-b2-91","10.0.16.149","BAD_ADDRESS"
"00-0b-82-4c-73-cf","10.0.16.150","BAD_ADDRESS"
"00-0b-82-55-18-66","10.0.16.151",
"00-0b-82-79-f8-0f","10.0.16.152","BAD_ADDRESS"
"00-0b-82-45-20-e0","10.0.16.153",""
"00-0b-82-8a-de-be","10.0.16.154","BAD_ADDRESS"
"00-0b-82-40-bd-6c","10.0.16.155",
"00-0b-82-33-b6-36","10.0.16.156","BAD_ADDRESS"
"00-0b-82-55-18-5b","10.0.16.157",
"00-0b-82-4d-fc-b7","10.0.16.158",
"00-0b-82-93-7d-43","10.0.16.159","BAD_ADDRESS"
"00-0b-82-78-bd-3d","10.0.16.160","BAD_ADDRESS"
"00-0b-82-40-be-03","10.0.16.161",
"a2-10-00-0a","10.0.16.162","BAD_ADDRESS"
"00-0b-82-79-f8-0e","10.0.16.163","BAD_ADDRESS"
"00-0b-82-79-f8-17","10.0.16.164","BAD_ADDRESS"
"00-0b-82-40-bc-c0","10.0.16.165",
"00-0b-82-45-7e-fd","10.0.16.166",
"00-0b-82-8a-df-ff","10.0.16.167","BAD_ADDRESS"
"00-0b-82-40-bc-81","10.0.16.168",
"00-0b-82-8f-0d-0b","10.0.16.170","BAD_ADDRESS"
"00-0b-82-45-20-dc","10.0.16.171",""
"00-0b-82-8a-e7-b5","10.0.16.172","BAD_ADDRESS"
"00-0b-82-4c-73-d5","10.0.16.173","BAD_ADDRESS"
"00-0b-82-90-62-d5","10.0.16.174","BAD_ADDRESS"
"00-0b-82-40-bc-be","10.0.16.175",
"00-0b-82-45-20-e4","10.0.16.176","BAD_ADDRESS"
"00-0b-82-55-18-60","10.0.16.177",
"00-0b-82-8a-e7-bc","10.0.16.178","BAD_ADDRESS"
"b3-10-00-0a","10.0.16.179","BAD_ADDRESS"
"00-0b-82-45-76-40","10.0.16.180","BAD_ADDRESS"
"00-0b-82-8f-0d-09","10.0.16.181","BAD_ADDRESS"
"00-0b-82-45-7e-f5","10.0.16.182","BAD_ADDRESS"
"00-0b-82-79-f8-0d","10.0.16.183","BAD_ADDRESS"
"00-0b-82-98-8c-b5","10.0.16.184","BAD_ADDRESS"
"00-0b-82-45-20-18","10.0.16.185",
"00-0b-82-98-8c-b9","10.0.16.186","BAD_ADDRESS"
"00-0b-82-40-bc-7e","10.0.16.187",
"00-0b-82-79-f8-12","10.0.16.188","BAD_ADDRESS"
"00-0b-82-40-b9-6a","10.0.16.189","BAD_ADDRESS"
"00-0b-82-93-7d-57","10.0.16.190","BAD_ADDRESS"
"00-0b-82-45-20-23","10.0.16.191",
"00-0b-82-40-bd-40","10.0.16.192","BAD_ADDRESS"
"00-0b-82-bb-56-c6","10.0.16.193","BAD_ADDRESS"
"00-0b-82-45-1f-4f","10.0.16.194",
"00-0b-82-45-1f-7b","10.0.16.195","BAD_ADDRESS"
"00-0b-82-8a-e7-b2","10.0.16.196","BAD_ADDRESS"
"00-0b-82-33-c6-76","10.0.16.197",
"00-0b-82-33-b2-8d","10.0.16.198","BAD_ADDRESS"
"00-0b-82-40-ba-48","10.0.16.199","BAD_ADDRESS"
"00-0b-82-40-ba-4f","10.0.16.200","BAD_ADDRESS"
"00-0b-82-40-bc-bd","10.0.16.201","BAD_ADDRESS"
"00-0b-82-40-b9-69","10.0.16.202",
"00-0b-82-33-b7-26","10.0.16.203",
"00-0b-82-33-bb-0a","10.0.16.204",""
"00-0b-82-40-ba-4d","10.0.16.205","BAD_ADDRESS"
"00-0b-82-8a-e0-03","10.0.16.206","BAD_ADDRESS"
"00-0b-82-45-1f-b7","10.0.16.207",
"00-0b-82-45-7e-fc","10.0.16.208",
"d1-10-00-0a","10.0.16.209","BAD_ADDRESS"
"00-0b-82-8a-e7-ad","10.0.16.210","BAD_ADDRESS"
"00-0b-82-45-76-42","10.0.16.211","BAD_ADDRESS"
"00-0b-82-8f-0c-fe","10.0.16.212","BAD_ADDRESS"
"00-0b-82-40-bd-64","10.0.16.213",
"00-0b-82-8a-de-c6","10.0.16.214","BAD_ADDRESS"
"00-0b-82-33-b4-d9","10.0.16.215",
"00-0b-82-45-74-e3","10.0.16.216",
"00-0b-82-55-18-5c","10.0.16.217",
"00-0b-82-79-f8-0c","10.0.16.218","BAD_ADDRESS"
"00-0b-82-98-8c-bd","10.0.16.219","BAD_ADDRESS"
"00-0b-82-93-7d-5c","10.0.16.220","BAD_ADDRESS"
"00-0b-82-4d-fc-c0","10.0.16.222","BAD_ADDRESS"
"00-0b-82-8f-0d-03","10.0.16.223","BAD_ADDRESS"
"00-0b-82-40-ba-51","10.0.16.224","BAD_ADDRESS"
"00-0b-82-98-8d-63","10.0.16.225","BAD_ADDRESS"
"00-0b-82-78-ae-1e","10.0.16.226","BAD_ADDRESS"
"00-0b-82-98-8c-c0","10.0.16.227","BAD_ADDRESS"
"00-0b-82-98-8d-5d","10.0.16.228",
"00-0b-82-78-ae-27","10.0.16.229","BAD_ADDRESS"
"00-0b-82-4c-4f-79","10.0.16.230","BAD_ADDRESS"
"00-0b-82-45-7e-fb","10.0.16.231",
"00-0b-82-90-62-cf","10.0.16.232","BAD_ADDRESS"
"00-0b-82-79-f4-49","10.0.16.233","BAD_ADDRESS"
"00-0b-82-41-11-01","10.0.16.234","BAD_ADDRESS"
"00-0b-82-90-5f-be","10.0.16.235",
"00-0b-82-33-b6-41","10.0.16.236",
"00-0b-82-33-b6-37","10.0.16.237","BAD_ADDRESS"
"00-0b-82-45-1e-f0","10.0.16.238",
"00-0b-82-55-18-64","10.0.16.239",
"00-0b-82-90-62-ce","10.0.16.240","BAD_ADDRESS"
"00-0b-82-40-bc-fb","10.0.16.241",
"00-0b-82-93-7d-3a","10.0.16.242","BAD_ADDRESS"
"00-0b-82-45-1f-ba","10.0.16.243","BAD_ADDRESS"
"00-0b-82-8a-e7-b6","10.0.16.244","BAD_ADDRESS"
"00-0b-82-4c-73-d4","10.0.16.245",
"00-0b-82-33-b2-90","10.0.16.246",
"00-0b-82-8f-0d-05","10.0.16.247",
"00-0b-82-4c-73-d0","10.0.16.248",
"00-0b-82-93-7d-5e","10.0.16.249","BAD_ADDRESS"
"00-0b-82-78-bd-35","10.0.16.250",
"00-0b-82-79-f4-48","10.0.16.251","BAD_ADDRESS"
"00-0b-82-90-62-da","10.0.16.252",
"00-0b-82-c3-fa-40","10.0.16.253","BAD_ADDRESS"
"00-0b-82-40-bd-66","10.0.16.254",
"00-0b-82-8a-de-bf","10.0.16.255","BAD_ADDRESS"
"00-0b-82-40-ba-50","10.0.17.0",
"00-0b-82-98-8d-54","10.0.17.1","BAD_ADDRESS"
"00-0b-82-4c-73-d1","10.0.17.2",
"00-0b-82-54-05-cb","10.0.17.3",
"00-0b-82-79-f8-1b","10.0.17.4","BAD_ADDRESS"
"00-0b-82-8f-0d-0a","10.0.17.5","BAD_ADDRESS"
"00-0b-82-90-5f-cc","10.0.17.6","BAD_ADDRESS"
"00-0b-82-8a-de-c8","10.0.17.7",
"00-0b-82-45-20-25","10.0.17.8",
"00-0b-82-bb-56-cd","10.0.17.9","BAD_ADDRESS"
"00-0b-82-45-1f-bf","10.0.17.10",
"00-0b-82-40-bd-42","10.0.17.11",
"0c-11-00-0a","10.0.17.12","BAD_ADDRESS"
"00-0b-82-45-20-e3","10.0.17.13",
"00-0b-82-78-bd-38","10.0.17.14",
"00-0b-82-45-1f-7e","10.0.17.15",
"00-0b-82-79-f4-47","10.0.17.16",
"00-0b-82-8f-0c-fd","10.0.17.17",
"00-0b-82-c3-fa-4d","10.0.17.18",
"00-0b-82-bc-76-24","10.0.17.19",
"00-0b-82-8f-0d-01","10.0.17.20",
"00-0b-82-bb-56-c9","10.0.17.21",
"00-0b-82-57-17-0c","10.0.17.22",
"00-0b-82-79-f4-42","10.0.17.23",
"00-0b-82-45-20-21","10.0.17.24",""
"00-0b-82-98-8c-b6","10.0.17.25",
"00-0b-82-98-8c-ba","10.0.17.26","BAD_ADDRESS"
"00-0b-82-93-7d-58","10.0.17.27",
"00-0b-82-45-1e-f1","10.0.17.28",
"00-0b-82-8a-e0-06","10.0.17.29","BAD_ADDRESS"
"00-0b-82-41-11-06","10.0.17.30",
"00-0b-82-33-c6-7d","10.0.17.31",
"00-0b-82-90-62-d6","10.0.17.32",
"00-0b-82-40-bc-b6","10.0.17.33",
"00-0b-82-4e-16-3d","10.0.17.34",
"00-0b-82-93-7d-5a","10.0.17.35",
"00-0b-82-45-20-20","10.0.17.36",""
"25-11-00-0a","10.0.17.37","BAD_ADDRESS"
"00-0b-82-bb-56-cb","10.0.17.38",
"00-0b-82-bb-56-c1","10.0.17.39",
"00-0b-82-4c-73-db","10.0.17.40",
"00-0b-82-8a-de-bd","10.0.17.41",
"00-0b-82-bc-76-22","10.0.17.42","BAD_ADDRESS"
"00-0b-82-93-7d-5d","10.0.17.43",
"2c-11-00-0a","10.0.17.44","BAD_ADDRESS"
"00-0b-82-93-7d-45","10.0.17.45",
"00-0b-82-bb-56-c8","10.0.17.46",
"00-0b-82-79-f4-4a","10.0.17.47",
"00-0b-82-bb-56-ca","10.0.17.48",
"00-0b-82-4e-1a-4e","10.0.17.49",
"00-0b-82-c3-fa-45","10.0.17.50",
"00-0b-82-33-c6-7e","10.0.17.51",
"00-0b-82-79-f4-3d","10.0.17.52",
"00-0b-82-40-bd-41","10.0.17.53",
"00-0b-82-45-7e-f4","10.0.17.54",
"00-0b-82-40-bc-f7","10.0.17.55",
"00-0b-82-8a-de-c9","10.0.17.56",
"00-0b-82-79-f4-46","10.0.17.57",
"00-0b-82-40-bd-3c","10.0.17.58",
"00-0b-82-33-b2-8b","10.0.17.59",
"00-0b-82-93-7d-66","10.0.17.60",
"00-0b-82-bb-56-bf","10.0.17.61",
"00-0b-82-33-b7-34","10.0.17.62",
"00-0b-82-40-bd-73","10.0.17.63",
"00-0b-82-45-20-22","10.0.17.64",
"00-0b-82-40-bc-c3","10.0.17.65",
"00-0b-82-40-bc-83","10.0.17.66",
"00-0b-82-8a-e0-07","10.0.17.67",
"00-0b-82-c3-fa-42","10.0.17.68",
"00-0b-82-45-1f-83","10.0.17.69",
"00-0b-82-79-f8-19","10.0.17.70",
"00-0b-82-40-bd-69","10.0.17.71",
"00-0b-82-33-b5-57","10.0.17.72",
"00-0b-82-bc-76-20","10.0.17.73",
"00-0b-82-98-8c-b4","10.0.17.74",
"00-0b-82-90-5f-c0","10.0.17.76",
"00-0b-82-45-1e-f5","10.0.17.77",
"00-0b-82-93-7d-42","10.0.17.78",
"00-0b-82-bc-76-29","10.0.17.79",
"00-0b-82-98-8c-c3","10.0.17.80",
"00-0b-82-bb-56-c3","10.0.17.81",
"00-0b-82-45-20-db","10.0.17.82",
"00-0b-82-90-5f-ca","10.0.17.83",
"00-0b-82-79-f8-11","10.0.17.85",
"00-0b-82-c3-fa-48","10.0.17.86",
"00-0b-82-33-b6-3b","10.0.17.87",
"00-0b-82-8f-0d-07","10.0.17.88",
"00-0b-82-45-20-24","10.0.17.89",
"00-0b-82-93-7d-60","10.0.17.90",
"00-0b-82-40-ba-49","10.0.17.91",
"00-0b-82-98-8c-b8","10.0.17.92",
"00-0b-82-33-c6-79","10.0.17.94",
"00-0b-82-45-76-46","10.0.17.97",
"00-0b-82-45-20-de","10.0.17.98",
"00-0b-82-45-1f-bd","10.0.17.99",
"00-0b-82-4c-73-d6","10.0.17.100",
"00-0b-82-bc-76-2a","10.0.17.101",
"00-0b-82-c3-fa-4e","10.0.17.102",
"00-0b-82-4c-70-e7","10.0.17.103",
"00-0b-82-41-11-05","10.0.17.104",
"00-0b-82-bb-56-c2","10.0.17.105",
"00-0b-82-45-1e-e8","10.0.17.106",
"00-0b-82-c3-fa-47","10.0.17.107",
"00-0b-82-c3-fa-44","10.0.17.108",
"00-0b-82-33-b7-2c","10.0.17.109",
"00-0b-82-78-bd-36","10.0.17.111",
"00-0b-82-40-b9-71","10.0.17.112",
"00-0b-82-bb-56-cc","10.0.17.113",
"00-0b-82-45-7e-fa","10.0.17.114",
"00-0b-82-39-db-fc","10.0.17.125",
"00-0b-82-45-1f-4e","10.0.17.245",
"00-0b-82-79-f4-45","10.0.18.26",
"00-0b-82-4a-0b-4b","10.0.18.64",
"00-0b-82-45-1f-7a","10.0.18.149",
"00-0b-82-90-62-dd","10.0.18.223",
"00-0b-82-33-b6-42","10.0.18.246",
"00-0b-82-45-20-19","10.0.19.174",""
