#TYPE Selected.Microsoft.Management.Infrastructure.CimInstance
"ClientId","IPAddress","HostName"
"9f-6e-85-24-00-02-00-00-ab-11-1d-90-f3-77-d7-b3-72-ab","10.0.12.198","ts1-k8s-node07.tscrm.com"
"bc-9a-4a-2d-00-02-00-00-ab-11-43-31-2f-4e-55-e9-b7-5b","10.0.12.199","ts1-k8s-node08.tscrm.com"
"00-50-56-a4-32-10","10.0.12.200","TSCore-FS-03.tscrm.com"
"56-a4-92-70-00-01-00-01-25-56-e4-c4-00-50-56-a4-92-70","10.0.12.201","ts1-project-dev.tscrm.com"
"00-50-56-a8-6c-af","10.0.12.202","A-Ivanushkin.tscrm.com"
"00-50-56-a4-8b-c7","10.0.12.203","partner-ora.tscrm.com"
"00-50-56-a4-ab-a9","10.0.12.204",
"00-50-56-a4-f5-17","10.0.12.205","a-fedorchuk.tscrm.com"
"00-50-56-a4-a9-bc","10.0.12.206","ts1-sales-docker.tscrm.com"
"00-50-56-a4-ba-48","10.0.12.207","K-Tsybulska.tscrm.com"
"00-50-56-a4-6c-c8","10.0.12.209","k-tseberko.tscrm.com"
"00-50-56-a4-07-7b","10.0.12.210","i-kuchma.tscrm.com"
"00-50-56-a4-d5-9d","10.0.12.211","partner-sonar.tscrm.com"
"00-50-56-a4-54-ef","10.0.12.212","ts1-stor-proxy01.tscrm.com"
"00-50-56-a4-e7-84","10.0.12.213","TSAgent-1-5-0.tscrm.com"
"00-50-56-a4-58-65","10.0.12.214","d-fedorchuk.tscrm.com"
"00-50-56-a8-62-9e","10.0.12.215","ts1-def-svn02.tscrm.com"
"00-50-56-a8-23-89","10.0.12.216","10.0.12.216"
"9f-6e-85-24-00-02-00-00-ab-11-0a-84-1f-a0-d7-34-b5-59","10.0.12.217","ts1-k8s-node02.tscrm.com"
"00-50-56-a4-be-1a","10.0.12.218","Partner-MS-02.tscrm.com"
"00-50-56-a4-ca-a3","10.0.12.219","ts1-infr-vault01.tscrm.com"
"00-50-56-a8-c9-e1","10.0.12.220","TSNode-01.tscrm.com"
"00-50-56-a4-12-33","10.0.12.221","J-Feshchenko.tscrm.com"
"00-50-56-a4-0c-86","10.0.12.222","a-batura.tscrm.com"
"00-50-56-a4-ec-f2","10.0.12.223","ts1-infr-vault02.tscrm.com"
"00-50-56-a4-d4-b3","10.0.12.224","ts1-infr-consul01.tscrm.com"
"00-50-56-b1-37-a9","10.0.12.225","TSCore-Web-01.tscrm.com"
"00-50-56-a4-22-2d","10.0.12.226","d-andreichuk.tscrm.com"
"00-50-56-a4-3e-44","10.0.12.228","ts1-dev-ora.tscrm.com"
"56-a4-84-10-00-01-00-01-24-e6-cd-cf-00-50-56-a4-84-10","10.0.12.229","ts1-sec-scan.tscrm.com"
"00-50-56-a8-51-4d","10.0.12.230","10.0.12.230"
"9f-6e-85-24-00-02-00-00-ab-11-80-12-f6-10-ce-18-0e-f0","10.0.12.231","ts1-k8s-node01.tscrm.com"
"00-50-56-b1-10-05","10.0.12.232","TSCore-Review.tscrm.com"
"00-50-56-a4-6d-50","10.0.12.234","ts1-infr-consul02.tscrm.com"
"9f-6e-85-24-00-02-00-00-ab-11-65-1b-25-40-42-99-87-6e","10.0.12.236","ts1-infr-jenkins.tscrm.com"
"00-50-56-a4-f5-e2","10.0.12.237","BAD_ADDRESS"
"9f-6e-85-24-00-02-00-00-ab-11-c2-75-a3-dd-d8-04-ab-c3","10.0.12.239","ts1-k8s-node03.tscrm.com"
"6f-eb-da-4e-00-02-00-00-ab-11-58-3a-d8-a5-d0-04-2e-7e","10.0.12.240","ts1-k8s-node12.tscrm.com"
"2b-34-e6-ed-00-02-00-00-ab-11-58-3a-d8-a5-d0-04-2e-7e","10.0.12.241","ts1-k8s-node11.tscrm.com"
"1e-d0-f5-9f-00-02-00-00-ab-11-58-3a-d8-a5-d0-04-2e-7e","10.0.12.242","ts1-k8s-node04.tscrm.com"
"00-50-56-a4-e0-9d","10.0.12.243","d-smishchenko.tscrm.com"
"9f-6e-85-24-00-02-00-00-ab-11-6d-60-3c-82-30-df-4a-a0","10.0.12.244","ts1-def-lin01.tscrm.com"
"00-50-56-a4-f5-38","10.0.12.251","N-Draba.tscrm.com"
"00-50-56-a4-d6-60","10.0.13.0","ts1-load-sql01.tscrm.com"
"00-50-56-a4-51-e2","10.0.13.3","ts1-k8s-nexus.tscrm.com"
"00-50-56-a4-de-96","10.0.13.5","ts1-infr-db01.tscrm.com"
"00-50-56-a4-d1-a1","10.0.13.7","tscore-dev-19.tscrm.com"
"00-50-56-a4-50-7e","10.0.13.8","tscore-dev-05.tscrm.com"
"00-50-56-a8-f0-59","10.0.13.9","10.0.13.9"
"00-13-20-c4-af-28","10.0.13.12","TSCLNTRouter"
"00-50-56-a8-78-7e","10.0.13.13","E-Chebotarov.tscrm.com"
"00-50-56-b1-1d-f8","10.0.13.19","oper-pc02.tscrm.com"
"00-50-56-a8-ef-51","10.0.13.22","A-Telnov.tscrm.com"
"00-50-56-9f-79-e6","10.0.13.24","ts1-delv-sql01.tscrm.com"
"00-50-56-a8-39-1e","10.0.13.25","TSNode-01.tscrm.com"
"00-50-56-a4-14-8d","10.0.13.28","T-Yovyk.tscrm.com"
"00-50-56-a4-78-9d","10.0.13.30","D-Podolskyi.tscrm.com"
"00-50-56-b1-1e-f5","10.0.13.34","Int-MS.tscrm.com"
"00-50-56-a4-96-92","10.0.13.41","S-Nesterovich.tscrm.com"
"00-50-56-a4-3d-26","10.0.13.45","N-Lytvynenko.tscrm.com"
"00-50-56-a4-c5-dd","10.0.13.46","tscore-dev-09.tscrm.com"
"00-50-56-a4-c2-53","10.0.13.47","tscore-dev-14.tscrm.com"
"00-50-56-a4-4e-cb","10.0.13.51","ts1-infr-ora06.tscrm.com"
"00-50-56-a4-c9-bd","10.0.13.52","tscore-dev-16.tscrm.com"
"00-50-56-a4-45-5a","10.0.13.54","tscore-dev-23.tscrm.com"
"00-50-56-a4-74-28","10.0.13.57","I-Malafeev.tscrm.com"
"00-50-56-a4-a9-5a","10.0.13.60","ts1-infr-srv02.tscrm.com"
"00-50-56-a4-5c-2c","10.0.13.61","O-Nefedev.tscrm.com"
"00-50-56-a4-40-a5","10.0.13.62","D-Diachenko.tscrm.com"
"00-50-56-a8-4b-48","10.0.13.64","TSNode-01.tscrm.com"
"00-50-56-b1-5b-76","10.0.13.65","oper-pc01.tscrm.com"
"00-50-56-b1-73-95","10.0.13.76","TSWiki.tscrm.com"
"00-50-56-b1-6c-e1","10.0.13.78","M-SHAVRITSKIY.tscrm.com"
"00-50-56-a8-2f-cc","10.0.13.82","10.0.13.82"
"00-50-56-a8-5e-59","10.0.13.94","10.0.13.94"
"00-50-56-a8-f3-d7","10.0.13.108","TSNode-01.tscrm.com"
"00-50-56-a8-72-9c","10.0.13.110","10.0.13.110"
"00-50-56-9f-6c-ec","10.0.13.111","TSWorkDB.tscrm.com"
"00-50-56-b1-07-b2","10.0.13.125","Int-Web.tscrm.com"
"00-50-56-b1-54-86","10.0.13.128","TSCore-Dev-10.tscrm.com"
"00-50-56-a8-cf-ca","10.0.13.155","10.0.13.155"
"00-50-56-a4-f6-bc","10.0.13.156","Partner-Web.tscrm.com"
"00-50-56-a8-49-0f","10.0.13.157","10.0.13.157"
"00-50-56-a8-9c-bb","10.0.13.159","10.0.13.159"
"00-50-56-b1-42-3f","10.0.13.167","Project-TC.tscrm.com"
"00-50-56-a8-21-dc","10.0.13.188","10.0.13.188"
"00-50-56-a8-1c-45","10.0.13.190","10.0.13.190"
"00-50-56-a8-de-25","10.0.13.191","10.0.13.191"
"00-50-56-a8-dd-6a","10.0.13.192","10.0.13.192"
"00-50-56-a8-f3-14","10.0.13.193","10.0.13.193"
"00-50-56-a8-7c-e8","10.0.13.195","10.0.13.195"
"00-50-56-a8-d7-75","10.0.13.196","10.0.13.196"
"00-50-56-b1-57-e9","10.0.13.197","TSCore-Dev-18.tscrm.com"
"00-50-56-a8-13-96","10.0.13.198","10.0.13.198"
"00-08-9b-cc-ca-63","10.0.13.199","TSNAS02"
"00-50-56-a8-b1-a2","10.0.13.204","10.0.13.204"
"00-50-56-a8-32-57","10.0.13.205","10.0.13.205"
"00-50-56-a8-39-c2","10.0.13.210","10.0.13.210"
"00-50-56-a8-7d-95","10.0.13.211","10.0.13.211"
"00-50-56-a8-d0-58","10.0.13.212","10.0.13.212"
"00-50-56-a8-6a-d9","10.0.13.214","10.0.13.214"
"00-50-56-a8-64-c1","10.0.13.216","10.0.13.216"
"00-50-56-a8-4e-24","10.0.13.217","10.0.13.217"
"00-50-56-a8-9c-fc","10.0.13.219","10.0.13.219"
"00-50-56-a8-2f-1c","10.0.13.221","P-Gavrilenko.tscrm.com"
"00-50-56-a8-ea-eb","10.0.13.226","10.0.13.226"
"00-50-56-a8-54-19","10.0.13.228","10.0.13.228"
"00-50-56-a8-ac-80","10.0.13.230","10.0.13.230"
"00-50-56-a8-bd-25","10.0.13.231","10.0.13.231"
"00-50-56-a8-91-ca","10.0.13.248","10.0.13.248"
"00-50-56-a8-70-9e","10.0.13.249","10.0.13.249"
"00-50-56-a8-35-f3","10.0.13.250","10.0.13.250"
"00-50-56-a8-0a-93","10.0.13.251","10.0.13.251"
"00-50-56-a8-95-fd","10.0.13.254","10.0.13.254"
"00-50-56-a8-03-00","10.0.14.1","10.0.14.1"
"00-50-56-a8-49-f3","10.0.14.2","10.0.14.2"
"00-50-56-a8-1e-2f","10.0.14.3","10.0.14.3"
"00-50-56-a8-8e-fb","10.0.14.6","10.0.14.6"
"00-50-56-a8-bf-b9","10.0.14.8","10.0.14.8"
"00-50-56-a8-6f-b0","10.0.14.9","10.0.14.9"
"00-50-56-a8-eb-f2","10.0.14.10","10.0.14.10"
"00-50-56-a8-b1-72","10.0.14.11","10.0.14.11"
"00-50-56-a8-7b-f6","10.0.14.12","10.0.14.12"
"00-50-56-a8-07-9c","10.0.14.13","10.0.14.13"
"00-50-56-a8-c6-96","10.0.14.14","10.0.14.14"
"00-50-56-a4-ec-19","10.0.14.18","work-ms-02.tscrm.com"
"00-50-56-a8-dc-f3","10.0.14.19","10.0.14.19"
"00-50-56-a8-52-3c","10.0.14.21","10.0.14.21"
"00-50-56-a8-3a-32","10.0.14.23","10.0.14.23"
"00-50-56-a8-ee-f4","10.0.14.25","10.0.14.25"
"00-50-56-a8-98-cf","10.0.14.27","10.0.14.27"
"00-50-56-a8-1a-75","10.0.14.28","10.0.14.28"
"00-50-56-a8-78-34","10.0.14.31","10.0.14.31"
"9f-6e-85-24-00-02-00-00-ab-11-f5-b2-91-9f-3e-9c-51-24","10.0.14.34","ts1-corecc-linux01.tscrm.com"
"00-50-56-a4-38-b4","10.0.14.36","a-zarichny.tscrm.com"
"00-50-56-a4-e9-0d","10.0.14.37","d-kuntso.tscrm.com"
"00-50-56-a4-fe-96","10.0.14.38","k8s-dev.tscrm.com"
"00-50-56-a4-4f-f0","10.0.14.40","A-Klyuchnik.tscrm.com"
"ac-1f-6b-cc-cb-93","10.0.14.41","ts1-srv-hv02.tscrm.com"
"00-50-56-a4-5f-80","10.0.14.42","Y-Onyshko.tscrm.com"
"00-50-56-a4-1b-a2","10.0.14.43","r-buriy.tscrm.com"
"00-50-56-a4-2b-c4","10.0.14.44","a-berezhniak.tscrm.com"
"00-50-56-a4-32-79","10.0.14.47","TSAgent-1-10.tscrm.com"
"00-50-56-a8-52-c4","10.0.14.49","10.0.14.49"
"00-50-56-a4-f2-cc","10.0.14.50","s-yeshchenko.tscrm.com"
"00-50-56-a4-f7-e1","10.0.14.51","ts1-kms.tscrm.com"
"00-50-56-a8-a9-a4","10.0.14.52","10.0.14.52"
"00-50-56-a8-1c-3b","10.0.14.54","10.0.14.54"
"00-50-56-a4-0f-d5","10.0.14.55","a-kazmirchuk.tscrm.com"
"00-50-56-a4-a6-16","10.0.14.57","tscore-dev-38.tscrm.com"
"00-50-56-a4-88-62","10.0.14.58","ts1-infr-docker02.tscrm.com"
"00-50-56-a4-c5-0d","10.0.14.62","v-kapliuk.tscrm.com"
"00-50-56-a8-58-01","10.0.14.63","10.0.14.63"
"00-50-56-a4-fb-7f","10.0.14.65","Y-Prokopenko.tscrm.com"
"00-50-56-a4-d6-a3","10.0.14.68","a-nagornaya.tscrm.com"
"00-50-56-a4-39-de","10.0.14.72","tsproject.tscrm.com"
"00-50-56-a4-c9-bf","10.0.14.73","E-Manko.tscrm.com"
"00-50-56-a4-bd-14","10.0.14.75","tscore-dev-01.tscrm.com"
"00-50-56-a8-13-24","10.0.14.76","10.0.14.76"
"71-19-69-1e-00-02-00-00-ab-11-58-3a-d8-a5-d0-04-2e-7e","10.0.14.77","ts1-k8s-node10.tscrm.com"
"00-50-56-b1-1d-9b","10.0.14.79","O-Demchenko.tscrm.com"
"00-50-56-a8-fe-22","10.0.14.80","10.0.14.80"
"2d-1a-a1-33-00-02-00-00-ab-11-90-24-c3-a2-ac-97-e9-bc","10.0.14.83","tscore-dev-40.tscrm.com"
"00-50-56-a4-8f-76","10.0.14.84","partner-kube-master.tscrm.com"
"00-50-56-a4-19-20","10.0.14.85","K-Kostycheva.tscrm.com"
"00-50-56-a8-48-2b","10.0.14.86","10.0.14.86"
"00-50-56-a4-c5-d9","10.0.14.88","A-Ivanova.tscrm.com"
"00-50-56-a8-d9-26","10.0.14.90","10.0.14.90"
"00-50-56-a8-a9-c5","10.0.14.91","10.0.14.91"
"00-50-56-a8-cf-a4","10.0.14.92","10.0.14.92"
"00-50-56-a8-59-32","10.0.14.93","10.0.14.93"
"00-50-56-a8-b7-c8","10.0.14.94","10.0.14.94"
"00-50-56-a8-05-dd","10.0.14.95","10.0.14.95"
"00-50-56-a4-ab-fc","10.0.14.96","partner-kube-node1.tscrm.com"
"00-50-56-a8-63-d9","10.0.14.97","10.0.14.97"
"00-50-56-a4-d3-a4","10.0.14.98","tscore-dev-04.tscrm.com"
"00-50-56-a8-b0-f8","10.0.14.99","10.0.14.99"
"00-50-56-a8-fc-f8","10.0.14.102","TSAgent-3-1.tscrm.com"
"00-50-56-a4-25-7a","10.0.14.106","a-hroza.tscrm.com"
"00-50-56-a4-92-80","10.0.14.107","RaccoonVM.tscrm.com"
"00-50-56-a8-41-26","10.0.14.108","10.0.14.108"
"00-50-56-a8-96-b0","10.0.14.109","10.0.14.109"
"00-50-56-a8-01-d7","10.0.14.110","10.0.14.110"
"00-50-56-a8-7f-54","10.0.14.111","10.0.14.111"
"00-50-56-a4-44-11","10.0.14.112","ts1-infr-ls01.tscrm.com"
"00-50-56-a4-71-08","10.0.14.113","TSCore-Dev-15.tscrm.com"
"00-50-56-a4-f4-bd","10.0.14.115","v-kucher.tscrm.com"
"00-50-56-a4-2e-fb","10.0.14.117","K-Dymov.tscrm.com"
"00-50-56-a4-cc-f9","10.0.14.123","A-Katalevich.tscrm.com"
"00-50-56-a4-14-9b","10.0.14.126","test-sup-win10.tscrm.com"
"00-50-56-a4-57-51","10.0.14.127","ts1-infr-novak01.tscrm.com"
"00-15-5d-0e-7d-0a","10.0.14.130","ts1-infr-app01.tscrm.com"
"9f-6e-85-24-00-02-00-00-ab-11-8f-13-23-d4-fe-3d-8f-d5","10.0.14.139","ts1-def-ai03.tscrm.com"
"00-50-56-a4-ba-c6","10.0.14.145","ts1-gs-doc01.tscrm.com"
"00-50-56-a4-13-7e","10.0.14.147","ts1-devl-02.tscrm.com"
"00-50-56-a4-3c-e5","10.0.14.150","TSCore-Dev-34.tscrm.com"
"00-50-56-a4-8a-a0","10.0.14.151","ts1-srv-rls01.tscrm.com"
"00-50-56-a4-16-a8","10.0.14.155","I-Hrytsenko-02.tscrm.com"
"00-50-56-a4-e4-be","10.0.14.159","A-Zverev.tscrm.com"
"00-50-56-a8-84-b7","10.0.14.173","oper-pc03.tscrm.com"
"00-50-56-b1-60-7b","10.0.14.175","Sales-WEB.tscrm.com"
"00-50-56-a4-5e-c8","10.0.14.183","tscore-dev-17.tscrm.com"
"00-50-56-a4-ea-ce","10.0.14.193","M-Kravchuk.tscrm.com"
"00-50-56-a4-b9-9c","10.0.14.194","O-Trokhimets.tscrm.com"
"00-50-56-a4-c8-33","10.0.14.195","ts1-coreint-do01.tscrm.com"
"00-50-56-a4-18-e2","10.0.14.197","tscore-dev-29.tscrm.com"
"00-50-56-a4-47-f3","10.0.14.198","N-Revina.tscrm.com"
"00-50-56-a4-88-ba","10.0.14.199","a-leiko.tscrm.com"
"00-50-56-a4-33-67","10.0.14.202","tscore-task-test.tscrm.com"
"00-50-56-a4-bc-89","10.0.14.207","v-pasko.tscrm.com"
"00-50-56-a4-5d-1d","10.0.14.218","TS1-PORTAL-WEB2.tscrm.com"
"00-50-56-a4-41-e3","10.0.14.244","S-Korolyak.tscrm.com"
"00-50-56-a4-49-2b","10.0.14.249","M-Yudin.tscrm.com"
"00-50-56-a4-77-c8","10.0.15.7","R-Novak-02.tscrm.com"
"00-50-56-a4-ce-de","10.0.15.14","s-zhmurko.tscrm.com"
"00-50-56-a4-49-89","10.0.15.30","TSAgent-2-1.tscrm.com"
"00-50-56-a4-2d-96","10.0.15.32","TSAgent-2-4.tscrm.com"
"00-50-56-a4-a8-cf","10.0.15.33","TSAgent-2-5.tscrm.com"
"00-50-56-a4-41-72","10.0.15.34","TSAgent-2-6.tscrm.com"
"00-50-56-a4-20-ed","10.0.15.35","TSAgent-2-2.tscrm.com"
"00-50-56-a4-a5-45","10.0.15.36","TSAgent-2-7.tscrm.com"
"00-50-56-a4-bc-28","10.0.15.37","TSAgent-2-3.tscrm.com"
"00-50-56-a4-09-33","10.0.15.38","TSAgent-2-8.tscrm.com"
"00-50-56-a4-5b-00","10.0.15.39","TSAgent-2-9.tscrm.com"
"00-50-56-a4-51-82","10.0.15.45","s-zaytsev.tscrm.com"
"00-0c-29-97-b9-5a","10.0.15.50","ts1-def-vc01.tscrm.com"
"00-0c-29-c4-70-f0","10.0.15.51","ts1-def-psc01.tscrm.com"
"00-50-56-a4-e8-76","10.0.15.55","TSAgent-1-1.tscrm.com"
"00-50-56-a4-0b-fb","10.0.15.56","TSAgent-1-2.tscrm.com"
"00-50-56-a4-2b-57","10.0.15.60","TSAgent-1-4.tscrm.com"
"00-50-56-a4-cb-6f","10.0.15.62","i-holovach.tscrm.com"
"00-50-56-a4-c2-65","10.0.15.66","TSAgent-1-6.tscrm.com"
"00-50-56-a4-53-e8","10.0.15.67","TSAgent-1-7.tscrm.com"
"00-50-56-a4-c1-0e","10.0.15.68","TSCore-Dev-28.tscrm.com"
"00-50-56-a4-b2-ad","10.0.15.69","TSAgent-1-8.tscrm.com"
"00-50-56-a4-c1-48","10.0.15.70","TSAgent-1-9.tscrm.com"
"00-50-56-a4-06-20","10.0.15.83","N-Kuchina.tscrm.com"
"00-50-56-a4-67-62","10.0.15.96","TSCore-Dev-32.tscrm.com"
"00-50-56-a8-ad-e4","10.0.15.110","A-Tomashevskyi.tscrm.com"
"00-50-56-b1-18-8c","10.0.15.178","83988-App-01.tscrm.com"
"00-50-56-b1-73-5f","10.0.15.179","83988-App-02.tscrm.com"
"00-50-56-bf-1f-3e","10.0.15.181","TSZabbix-01.tscrm.com"
"00-50-56-88-6c-05","10.0.15.182","TSZabbix-02.tscrm.com"
"00-50-56-b1-01-85","10.0.15.185","TSAsterisk-01"
"00-50-56-bf-1f-2a","10.0.15.186","TSCF-Oktell.tscrm.com"
"00-50-56-b1-1c-fe","10.0.15.188","redis.tscrm.com"
"00-50-56-b1-39-33","10.0.15.189","Webitel-test"
"00-50-56-b1-14-23","10.0.15.190","ts1-def-svc01.tscrm.com"
"00-50-56-b1-3f-ee","10.0.15.191","84622-OpenLDAP.tscrm.com"
"00-50-56-b1-40-19","10.0.15.192","CTLAD.tscrm.com"
"00-50-56-b1-0d-3b","10.0.15.193","TSWebitell-01"
"00-50-56-b1-45-fd","10.0.15.196","66846-TSUNG.tscrm.com"
"00-50-56-b1-12-03","10.0.15.253","TSvPXE-01.tscrm.com"
