"ts1-srv-esxi05.tscrm.com,""vmnic0"","""","""",""00-25-90-c9-3c-1a"",,,,""True"",""1000"""
"ts1-srv-esxi05.tscrm.com,""vmnic1"","""","""",""00-25-90-c9-3c-1b"",,,,""False"",""0"""
"ts1-srv-esxi05.tscrm.com,""vmnic2"","""","""",""00-25-90-c4-94-24"",,,,""False"",""0"""
"ts1-srv-esxi05.tscrm.com,""vmnic3"","""","""",""00-25-90-c4-94-25"",,,,""False"",""0"""
"ts1-srv-esxi05.tscrm.com,""vmnic4"","""","""",""00-25-90-c4-94-26"",,,,""False"",""0"""
"ts1-srv-esxi05.tscrm.com,""vmnic5"","""","""",""00-25-90-c4-94-27"",,,,""False"",""0"""
"ts1-srv-esxi05.tscrm.com,""vmnic6"","""","""",""00-25-90-9c-25-94"",,,,""False"",""0"""
"ts1-srv-esxi05.tscrm.com,""vmnic7"","""","""",""00-25-90-9c-25-95"",,,,""False"",""0"""
"ts1-srv-esxi05.tscrm.com,""vmk0"",""10.0.12.20"",""255.255.252.0"",""00-25-90-c9-3c-1a"",""Management Network"",""False"",""1500"",,"
"vservhost-07.tscrm.com,""vmnic0"","""","""",""00-22-64-8a-3d-38"",,,,""False"",""0"""
"vservhost-07.tscrm.com,""vmnic1"","""","""",""d8-d3-85-eb-f8-0c"",,,,""True"",""1000"""
"vservhost-07.tscrm.com,""vmk0"",""10.0.12.7"",""255.255.252.0"",""d8-d3-85-eb-f8-0c"",""Management Network"",""False"",""1500"",,"
"vservhost-07.tscrm.com,""vmk1"",""10.0.14.184"",""255.255.252.0"",""00-50-56-69-09-2c"",""iSCSI"",""False"",""1500"",,"
"ts1-usr-esxi08.tscrm.com,""vmnic0"","""","""",""0c-c4-7a-33-2b-ae"",,,,""False"",""0"""
"ts1-usr-esxi08.tscrm.com,""vmnic1"","""","""",""0c-c4-7a-33-2b-af"",,,,""False"",""0"""
"ts1-usr-esxi08.tscrm.com,""vmnic2"","""","""",""a0-36-9f-a1-76-60"",,,,""True"",""10000"""
"ts1-usr-esxi08.tscrm.com,""vmnic3"","""","""",""a0-36-9f-a1-76-62"",,,,""True"",""10000"""
"ts1-usr-esxi08.tscrm.com,""vmk0"",""10.0.12.58"",""255.255.252.0"",""a0-36-9f-a1-76-60"",""dpg-mng-vlan111"",""False"",""1500"",,"
"ts1-usr-esxi08.tscrm.com,""vmk1"",""10.21.0.8"",""255.255.255.0"",""00-50-56-67-50-a3"",""dpg-vsan-vlan21"",""False"",""9000"",,"
"ts1-usr-esxi08.tscrm.com,""vmk2"",""10.20.0.8"",""255.255.255.0"",""00-50-56-66-94-22"",""dpg-vmotion-vlan20"",""True"",""9000"",,"
"ts1-usr-esxi08.tscrm.com,""vmk3"",""10.11.0.208"",""255.255.255.0"",""00-50-56-60-33-3e"",""dpg-iscsi01-vlan11"",""False"",""9000"",,"
"ts1-usr-esxi08.tscrm.com,""vmk4"",""10.12.0.208"",""255.255.255.0"",""00-50-56-67-3a-45"",""dpg-iscsi02-vlan12"",""False"",""9000"",,"
"ts1-usr-esxi08.tscrm.com,""vmk5"",""10.13.0.208"",""255.255.255.0"",""00-50-56-6e-ad-42"",""dpg-iscsi03-vlan13"",""False"",""9000"",,"
"ts1-usr-esxi08.tscrm.com,""vmk6"",""10.14.0.208"",""255.255.255.0"",""00-50-56-6f-42-39"",""dpg-iscsi04-vlan14"",""False"",""9000"",,"
"ts1-usr-esxi08.tscrm.com,""vmk7"",""10.15.0.208"",""255.255.255.0"",""00-50-56-6d-c9-90"",""dpg-iscsi05-vlan15"",""False"",""9000"",,"
"ts1-usr-esxi08.tscrm.com,""vmk8"",""10.16.0.208"",""255.255.255.0"",""00-50-56-6d-72-a0"",""dpg-iscsi06-vlan16"",""False"",""9000"",,"
"ts1-usr-esxi08.tscrm.com,""vmk9"",""10.17.0.208"",""255.255.255.0"",""00-50-56-6b-4a-d7"",""dpg-iscsi07-vlan17"",""False"",""9000"",,"
"ts1-usr-esxi08.tscrm.com,""vmk10"",""10.18.0.208"",""255.255.255.0"",""00-50-56-6f-eb-9d"",""dpg-iscsi08-vlan18"",""False"",""9000"",,"
"ts1-usr-esxi14.tscrm.com,""vmnic0"","""","""",""0c-c4-7a-6e-b5-90"",,,,""True"",""10000"""
"ts1-usr-esxi14.tscrm.com,""vmnic1"","""","""",""0c-c4-7a-6e-b5-91"",,,,""True"",""10000"""
"ts1-usr-esxi14.tscrm.com,""vmk0"",""10.0.12.72"",""255.255.252.0"",""0c-c4-7a-6e-b5-90"",""dpg-mng-vlan111"",""False"",""1500"",,"
"ts1-usr-esxi14.tscrm.com,""vmk1"",""10.21.0.14"",""255.255.255.0"",""00-50-56-69-9f-c9"",""dpg-vsan-vlan21"",""False"",""9000"",,"
"ts1-usr-esxi14.tscrm.com,""vmk2"",""10.20.0.14"",""255.255.255.0"",""00-50-56-67-8c-3b"",""dpg-vmotion-vlan20"",""True"",""9000"",,"
"ts1-usr-esxi14.tscrm.com,""vmk3"",""10.11.0.214"",""255.255.255.0"",""00-50-56-62-92-54"",""dpg-iscsi01-vlan11"",""False"",""9000"",,"
"ts1-usr-esxi14.tscrm.com,""vmk4"",""10.12.0.214"",""255.255.255.0"",""00-50-56-65-7a-c5"",""dpg-iscsi02-vlan12"",""False"",""9000"",,"
"ts1-usr-esxi14.tscrm.com,""vmk5"",""10.13.0.214"",""255.255.255.0"",""00-50-56-60-30-9b"",""dpg-iscsi03-vlan13"",""False"",""9000"",,"
"ts1-usr-esxi14.tscrm.com,""vmk6"",""10.14.0.214"",""255.255.255.0"",""00-50-56-6f-e2-c3"",""dpg-iscsi04-vlan14"",""False"",""9000"",,"
"ts1-usr-esxi14.tscrm.com,""vmk7"",""10.15.0.214"",""255.255.255.0"",""00-50-56-64-fd-d8"",""dpg-iscsi05-vlan15"",""False"",""9000"",,"
"ts1-usr-esxi14.tscrm.com,""vmk8"",""10.16.0.214"",""255.255.255.0"",""00-50-56-64-47-0a"",""dpg-iscsi06-vlan16"",""False"",""9000"",,"
"ts1-usr-esxi14.tscrm.com,""vmk9"",""10.17.0.214"",""255.255.255.0"",""00-50-56-60-8c-8a"",""dpg-iscsi07-vlan17"",""False"",""9000"",,"
"ts1-usr-esxi14.tscrm.com,""vmk10"",""10.18.0.214"",""255.255.255.0"",""00-50-56-6a-d1-e8"",""dpg-iscsi08-vlan18"",""False"",""9000"",,"
"ts1-usr-esxi11.tscrm.com,""vmnic0"","""","""",""0c-c4-7a-de-7a-cc"",,,,""True"",""10000"""
"ts1-usr-esxi11.tscrm.com,""vmnic1"","""","""",""0c-c4-7a-de-7a-cd"",,,,""True"",""10000"""
"ts1-usr-esxi11.tscrm.com,""vmk0"",""10.0.12.75"",""255.255.252.0"",""0c-c4-7a-de-7a-cc"",""dpg-mng-vlan111"",""False"",""1500"",,"
"ts1-usr-esxi11.tscrm.com,""vmk1"",""10.21.0.11"",""255.255.255.0"",""00-50-56-61-a1-a8"",""dpg-vsan-vlan21"",""False"",""9000"",,"
"ts1-usr-esxi11.tscrm.com,""vmk2"",""10.20.0.11"",""255.255.255.0"",""00-50-56-63-fa-22"",""dpg-vmotion-vlan20"",""True"",""9000"",,"
"ts1-usr-esxi11.tscrm.com,""vmk5"",""10.11.0.211"",""255.255.255.0"",""00-50-56-65-58-9c"",""dpg-iscsi01-vlan11"",""False"",""9000"",,"
"ts1-usr-esxi11.tscrm.com,""vmk6"",""10.12.0.211"",""255.255.255.0"",""00-50-56-66-b4-f9"",""dpg-iscsi02-vlan12"",""False"",""9000"",,"
"ts1-usr-esxi11.tscrm.com,""vmk7"",""10.13.0.211"",""255.255.255.0"",""00-50-56-6e-c5-df"",""dpg-iscsi03-vlan13"",""False"",""9000"",,"
"ts1-usr-esxi11.tscrm.com,""vmk8"",""10.14.0.211"",""255.255.255.0"",""00-50-56-6c-6c-07"",""dpg-iscsi04-vlan14"",""False"",""9000"",,"
"ts1-usr-esxi11.tscrm.com,""vmk9"",""10.15.0.211"",""255.255.255.0"",""00-50-56-68-7a-5c"",""dpg-iscsi05-vlan15"",""False"",""9000"",,"
"ts1-usr-esxi11.tscrm.com,""vmk10"",""10.16.0.211"",""255.255.255.0"",""00-50-56-6e-5c-df"",""dpg-iscsi06-vlan16"",""False"",""9000"",,"
"ts1-usr-esxi11.tscrm.com,""vmk11"",""10.17.0.211"",""255.255.255.0"",""00-50-56-69-2d-25"",""dpg-iscsi07-vlan17"",""False"",""9000"",,"
"ts1-usr-esxi11.tscrm.com,""vmk12"",""10.18.0.211"",""255.255.255.0"",""00-50-56-6f-b6-ac"",""dpg-iscsi08-vlan18"",""False"",""9000"",,"
"ts1-usr-esxi13.tscrm.com,""vmnic0"","""","""",""0c-c4-7a-6e-b6-ba"",,,,""True"",""10000"""
"ts1-usr-esxi13.tscrm.com,""vmnic1"","""","""",""0c-c4-7a-6e-b6-bb"",,,,""True"",""10000"""
"ts1-usr-esxi13.tscrm.com,""vmk0"",""10.0.12.71"",""255.255.252.0"",""0c-c4-7a-6e-b6-ba"",""dpg-mng-vlan111"",""False"",""1500"",,"
"ts1-usr-esxi13.tscrm.com,""vmk1"",""10.21.0.13"",""255.255.255.0"",""00-50-56-6a-c8-31"",""dpg-vsan-vlan21"",""False"",""9000"",,"
"ts1-usr-esxi13.tscrm.com,""vmk2"",""10.20.0.13"",""255.255.255.0"",""00-50-56-6b-80-df"",""dpg-vmotion-vlan20"",""True"",""9000"",,"
"ts1-usr-esxi13.tscrm.com,""vmk3"",""10.11.0.213"",""255.255.255.0"",""00-50-56-6a-25-b6"",""dpg-iscsi01-vlan11"",""False"",""1500"",,"
"ts1-usr-esxi13.tscrm.com,""vmk4"",""10.12.0.213"",""255.255.255.0"",""00-50-56-62-f7-c8"",""dpg-iscsi02-vlan12"",""False"",""1500"",,"
"ts1-usr-esxi13.tscrm.com,""vmk5"",""10.13.0.213"",""255.255.255.0"",""00-50-56-61-c2-57"",""dpg-iscsi03-vlan13"",""False"",""1500"",,"
"ts1-usr-esxi13.tscrm.com,""vmk6"",""10.14.0.213"",""255.255.255.0"",""00-50-56-68-95-bc"",""dpg-iscsi04-vlan14"",""False"",""1500"",,"
"ts1-usr-esxi13.tscrm.com,""vmk7"",""10.15.0.213"",""255.255.255.0"",""00-50-56-66-d0-b7"",""dpg-iscsi05-vlan15"",""False"",""1500"",,"
"ts1-usr-esxi13.tscrm.com,""vmk8"",""10.16.0.213"",""255.255.255.0"",""00-50-56-65-f7-4a"",""dpg-iscsi06-vlan16"",""False"",""1500"",,"
"ts1-usr-esxi13.tscrm.com,""vmk9"",""10.17.0.213"",""255.255.255.0"",""00-50-56-61-c3-fe"",""dpg-iscsi07-vlan17"",""False"",""1500"",,"
"ts1-usr-esxi13.tscrm.com,""vmk10"",""10.18.0.213"",""255.255.255.0"",""00-50-56-6f-8f-04"",""dpg-iscsi08-vlan18"",""False"",""1500"",,"
"ts1-usr-esxi09.tscrm.com,""vmnic0"","""","""",""0c-c4-7a-de-7b-2a"",,,,""True"",""10000"""
"ts1-usr-esxi09.tscrm.com,""vmnic1"","""","""",""0c-c4-7a-de-7b-2b"",,,,""True"",""10000"""
